model_key,family,params_b,tuning,tier,conflict_type,prompt_style,score_mode,n,mean,ci_low,ci_high,positive_fraction,t,p
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,polysemy_entity_remapping,technical_document,sum_logprob,30.0,2.4257814274893863,1.7132489828599822,3.169863443076611,0.9333333333333333,6.3359988955830415,6.363429681649166e-07
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,polysemy_entity_remapping,technical_document,mean_logprob,30.0,2.4257814274893863,1.7132489828599822,3.169863443076611,0.9333333333333333,6.3359988955830415,6.363429681649166e-07
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,domain_definition_remapping,definition_scope,sum_logprob,30.0,2.223784719573126,1.7638715709580317,2.698450495070881,0.9666666666666667,8.936120017689495,7.940152271459267e-10
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,domain_definition_remapping,definition_scope,mean_logprob,30.0,2.223784719573126,1.7638715709580317,2.698450495070881,0.9666666666666667,8.936120017689495,7.940152271459267e-10
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,domain_definition_remapping,game_rule,sum_logprob,30.0,3.6597222765286763,3.006592897002897,4.350195281811886,1.0,10.354217375174228,2.978641243071584e-11
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,domain_definition_remapping,game_rule,mean_logprob,30.0,3.6597222765286763,3.006592897002897,4.350195281811886,1.0,10.354217375174228,2.978641243071584e-11
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,domain_definition_remapping,glossary,sum_logprob,30.0,1.484201513396369,1.0868750882811014,1.9072158332665765,0.9666666666666667,6.688989740663797,2.452877466778265e-07
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,domain_definition_remapping,glossary,mean_logprob,30.0,1.484201513396369,1.0868750882811014,1.9072158332665765,0.9666666666666667,6.688989740663797,2.452877466778265e-07
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,domain_definition_remapping,technical_document,sum_logprob,30.0,1.247656279140049,0.7883376635114352,1.773689106802146,0.9,4.712743961353374,5.633330093198844e-05
qwen25_15b_base,Qwen,1.5,base,anchor_1b2b,domain_definition_remapping,technical_document,mean_logprob,30.0,1.247656279140049,0.7883376635114352,1.773689106802146,0.9,4.712743961353374,5.633330093198844e-05
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,antonym_remapping,definition_scope,sum_logprob,80.0,1.4201393143271315,0.9295868774372833,1.9596401347439185,0.7,5.506946088438666,4.403654880127691e-07
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,antonym_remapping,definition_scope,mean_logprob,80.0,1.283048252967592,0.8573506801683989,1.7134216779905582,0.7,5.838332904092552,1.1145715081626306e-07
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,antonym_remapping,game_rule,sum_logprob,80.0,-0.05652140190879893,-1.3164107067708775,1.1364956182753487,0.4875,-0.08770640707219454,0.9303319693001522
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,antonym_remapping,game_rule,mean_logprob,80.0,-0.44246281176695373,-1.6340299816027175,0.7344470618737806,0.45,-0.7109433177193505,0.47921315782491614
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,antonym_remapping,glossary,sum_logprob,80.0,2.1074746687281367,1.5746524797839088,2.6952021851242267,0.85,7.583649041658716,5.6160566196265965e-11
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,antonym_remapping,glossary,mean_logprob,80.0,1.9060503723273725,1.4732177978614602,2.367099555945892,0.85,8.319879875510743,2.0728666931553494e-12
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,antonym_remapping,technical_document,sum_logprob,80.0,3.2800758102711214,2.738409841541592,3.870856348785798,0.925,11.429843818301897,2.0379674978964087e-18
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,antonym_remapping,technical_document,mean_logprob,80.0,3.1390524457387934,2.6618451173270996,3.628046204394708,0.925,12.679316059350397,9.78768281061913e-21
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,arbitrary_semantic_remapping,definition_scope,sum_logprob,36.0,1.9443047797238384,1.2708377330391496,2.6052665194979423,0.8055555555555556,5.484991989460766,3.6886083125477053e-06
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,arbitrary_semantic_remapping,definition_scope,mean_logprob,36.0,1.9443047797238384,1.2708377330391496,2.6052665194979423,0.8055555555555556,5.484991989460766,3.6886083125477053e-06
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,arbitrary_semantic_remapping,game_rule,sum_logprob,36.0,8.192135321873206,6.946349713785781,9.451092872354721,0.9722222222222222,12.43200152904621,2.134750774369247e-14
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,arbitrary_semantic_remapping,game_rule,mean_logprob,36.0,8.192135321873206,6.946349713785781,9.451092872354721,0.9722222222222222,12.43200152904621,2.134750774369247e-14
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,arbitrary_semantic_remapping,glossary,sum_logprob,36.0,5.207952152799677,4.473272630903456,5.978653953693531,0.9722222222222222,13.412727316113006,2.345091806462104e-15
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,arbitrary_semantic_remapping,glossary,mean_logprob,36.0,5.207952152799677,4.473272630903456,5.978653953693531,0.9722222222222222,13.412727316113006,2.345091806462104e-15
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,arbitrary_semantic_remapping,technical_document,sum_logprob,36.0,3.539545107770849,2.935786908533838,4.201141871235988,1.0,10.712406951238318,1.358562617231412e-12
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,arbitrary_semantic_remapping,technical_document,mean_logprob,36.0,3.539545107770849,2.935786908533838,4.201141871235988,1.0,10.712406951238318,1.358562617231412e-12
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,polysemy_entity_remapping,definition_scope,sum_logprob,30.0,1.624283398522271,0.9896289405557845,2.19286268207762,0.8333333333333334,5.346011018878116,9.69813612012984e-06
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,polysemy_entity_remapping,definition_scope,mean_logprob,30.0,1.624283398522271,0.9896289405557845,2.19286268207762,0.8333333333333334,5.346011018878116,9.69813612012984e-06
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,polysemy_entity_remapping,game_rule,sum_logprob,30.0,4.607880001597935,3.2239084814654464,5.925569705698226,0.9,6.374484676922128,5.732032344668643e-07
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,polysemy_entity_remapping,game_rule,mean_logprob,30.0,4.607880001597935,3.2239084814654464,5.925569705698226,0.9,6.374484676922128,5.732032344668643e-07
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,polysemy_entity_remapping,glossary,sum_logprob,30.0,2.0384924676683216,1.0650671132405598,3.0217696899175666,0.8,3.9134575316933273,0.0005057875971784626
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,polysemy_entity_remapping,glossary,mean_logprob,30.0,2.0384924676683216,1.0650671132405598,3.0217696899175666,0.8,3.9134575316933273,0.0005057875971784626
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,polysemy_entity_remapping,technical_document,sum_logprob,30.0,1.371351385116577,0.6855325706799825,2.0031557325522105,0.7333333333333333,4.168276641412097,0.0002528797283075728
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,polysemy_entity_remapping,technical_document,mean_logprob,30.0,1.371351385116577,0.6855325706799825,2.0031557325522105,0.7333333333333333,4.168276641412097,0.0002528797283075728
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,domain_definition_remapping,definition_scope,sum_logprob,30.0,2.0465035756429035,1.3794745658503638,2.7967838982741045,0.8666666666666667,5.5332798345286625,5.7696652057941695e-06
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,domain_definition_remapping,definition_scope,mean_logprob,30.0,2.0465035756429035,1.3794745658503638,2.7967838982741045,0.8666666666666667,5.5332798345286625,5.7696652057941695e-06
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,domain_definition_remapping,game_rule,sum_logprob,30.0,4.715438967280917,2.8834507547484507,6.7548211744758815,0.7666666666666667,4.64550206742491,6.7878433070263e-05
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,domain_definition_remapping,game_rule,mean_logprob,30.0,4.715438967280917,2.8834507547484507,6.7548211744758815,0.7666666666666667,4.64550206742491,6.7878433070263e-05
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,domain_definition_remapping,glossary,sum_logprob,30.0,1.650513320498996,0.6661566760804917,2.633800970183479,0.7,3.0632365187651445,0.004693535973216206
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,domain_definition_remapping,glossary,mean_logprob,30.0,1.650513320498996,0.6661566760804917,2.633800970183479,0.7,3.0632365187651445,0.004693535973216206
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,domain_definition_remapping,technical_document,sum_logprob,30.0,1.7561259110768634,1.0093820814291639,2.50482628054089,0.7333333333333333,4.565570192052003,8.469637744731844e-05
qwen25_15b_instruct,Qwen,1.5,instruct,anchor_1b2b,domain_definition_remapping,technical_document,mean_logprob,30.0,1.7561259110768634,1.0093820814291639,2.50482628054089,0.7333333333333333,4.565570192052003,8.469637744731844e-05
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,antonym_remapping,definition_scope,sum_logprob,80.0,0.9088921878486872,0.3620276958557467,1.444723583050073,0.65,3.313728400614168,0.0013910950611418199
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,antonym_remapping,definition_scope,mean_logprob,80.0,0.8027821252122521,0.2631081994188329,1.3376350165018813,0.625,2.885686085314581,0.0050334726068252175
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,antonym_remapping,game_rule,sum_logprob,80.0,3.10431755023698,2.4705323517128517,3.7642081339641784,0.85,9.273453172036803,2.847247712761606e-14
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,antonym_remapping,game_rule,mean_logprob,80.0,3.0245582558214665,2.3612003888500235,3.706802569759311,0.8375,8.778174969144501,2.6381765767701064e-13
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,antonym_remapping,glossary,sum_logprob,80.0,1.0397683874859163,0.34232528924127104,1.6904766557804154,0.7625,3.0146742531127297,0.0034577969390998365
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,antonym_remapping,glossary,mean_logprob,80.0,0.9339933954722557,0.24246609920480605,1.5589010626238693,0.75,2.7775649502256776,0.0068383557587084354
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,antonym_remapping,technical_document,sum_logprob,80.0,-0.2071000422506284,-0.8608788813836874,0.4943380593881012,0.525,-0.5981556131498172,0.5514471520757418
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,antonym_remapping,technical_document,mean_logprob,80.0,-0.3154529889657474,-0.9659785994070507,0.35004194213698314,0.525,-0.9403714587929127,0.3498935975729872
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,arbitrary_semantic_remapping,definition_scope,sum_logprob,36.0,1.9246103476594998,0.47143101692199707,3.3297588952437596,0.6666666666666666,2.5936903131181768,0.013771317639997418
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,arbitrary_semantic_remapping,definition_scope,mean_logprob,36.0,1.9246103476594998,0.47143101692199707,3.3297588952437596,0.6666666666666666,2.5936903131181768,0.013771317639997418
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,arbitrary_semantic_remapping,game_rule,sum_logprob,36.0,4.323685227168931,2.92393502773786,5.705875547809734,0.8611111111111112,5.932976392872715,9.461487381882327e-07
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,arbitrary_semantic_remapping,game_rule,mean_logprob,36.0,4.323685227168931,2.92393502773786,5.705875547809734,0.8611111111111112,5.932976392872715,9.461487381882327e-07
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,arbitrary_semantic_remapping,glossary,sum_logprob,36.0,1.2679132664645159,0.08672605410770147,2.4380657821893696,0.7222222222222222,2.125332051718035,0.040692016718796596
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,arbitrary_semantic_remapping,glossary,mean_logprob,36.0,1.2679132664645159,0.08672605410770147,2.4380657821893696,0.7222222222222222,2.125332051718035,0.040692016718796596
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,arbitrary_semantic_remapping,technical_document,sum_logprob,36.0,0.7027950507623179,-0.6030021900380098,1.950190418406769,0.5555555555555556,1.08633091961344,0.28475799157255216
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,arbitrary_semantic_remapping,technical_document,mean_logprob,36.0,0.7027950507623179,-0.6030021900380098,1.950190418406769,0.5555555555555556,1.08633091961344,0.28475799157255216
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,polysemy_entity_remapping,definition_scope,sum_logprob,30.0,1.1504436439938017,-0.024400682184431116,2.2853123049272432,0.6333333333333333,1.8832115965058793,0.06973671009711695
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,polysemy_entity_remapping,definition_scope,mean_logprob,30.0,1.1504436439938017,-0.024400682184431116,2.2853123049272432,0.6333333333333333,1.8832115965058793,0.06973671009711695
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,polysemy_entity_remapping,game_rule,sum_logprob,30.0,2.535508973068661,0.8796726225482095,4.310592335330115,0.6333333333333333,2.871920090542063,0.0075498217739828
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,polysemy_entity_remapping,game_rule,mean_logprob,30.0,2.535508973068661,0.8796726225482095,4.310592335330115,0.6333333333333333,2.871920090542063,0.0075498217739828
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,polysemy_entity_remapping,glossary,sum_logprob,30.0,2.3613111442989774,1.4719683138529458,3.1678483521938325,0.8666666666666667,5.3126446981193824,1.0639496686213039e-05
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,polysemy_entity_remapping,glossary,mean_logprob,30.0,2.3613111442989774,1.4719683138529458,3.1678483521938325,0.8666666666666667,5.3126446981193824,1.0639496686213039e-05
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,polysemy_entity_remapping,technical_document,sum_logprob,30.0,1.1875656631257796,-0.09837681472301466,2.351470814148585,0.7,1.899524067613608,0.06748259031262019
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,polysemy_entity_remapping,technical_document,mean_logprob,30.0,1.1875656631257796,-0.09837681472301466,2.351470814148585,0.7,1.899524067613608,0.06748259031262019
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,domain_definition_remapping,definition_scope,sum_logprob,30.0,1.3721730099784002,-0.024895297023985147,2.6661960773997837,0.7,1.9837518151210494,0.056821570285019184
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,domain_definition_remapping,definition_scope,mean_logprob,30.0,1.3721730099784002,-0.024895297023985147,2.6661960773997837,0.7,1.9837518151210494,0.056821570285019184
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,domain_definition_remapping,game_rule,sum_logprob,30.0,4.479516563150619,3.006744312379095,5.889150865707132,0.8666666666666667,5.843144760542884,2.4513873598379264e-06
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,domain_definition_remapping,game_rule,mean_logprob,30.0,4.479516563150619,3.006744312379095,5.889150865707132,0.8666666666666667,5.843144760542884,2.4513873598379264e-06
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,domain_definition_remapping,glossary,sum_logprob,30.0,2.1958752128813,1.147422929538621,3.1353092632691073,0.8333333333333334,4.406771183200277,0.00013133527900698933
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,domain_definition_remapping,glossary,mean_logprob,30.0,2.1958752128813,1.147422929538621,3.1353092632691073,0.8333333333333334,4.406771183200277,0.00013133527900698933
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,domain_definition_remapping,technical_document,sum_logprob,30.0,1.0650089422861737,-0.4430172371202044,2.526144883765116,0.6,1.3934682157682168,0.17406701516387926
gemma2_2b_base,Gemma,2.0,base,anchor_1b2b,domain_definition_remapping,technical_document,mean_logprob,30.0,1.0650089422861737,-0.4430172371202044,2.526144883765116,0.6,1.3934682157682168,0.17406701516387926
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,antonym_remapping,definition_scope,sum_logprob,80.0,1.324466652698781,0.7917441522879076,1.8370944711162915,0.7375,4.883253616386261,5.342069733091526e-06
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,antonym_remapping,definition_scope,mean_logprob,80.0,1.3135738834875155,0.7823884623431923,1.8153282224569132,0.7375,4.924063413376504,4.555721419683806e-06
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,antonym_remapping,game_rule,sum_logprob,80.0,-2.473480690133632,-3.48568593553097,-1.4108447708299416,0.2,-4.723917908982501,9.887500184652891e-06
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,antonym_remapping,game_rule,mean_logprob,80.0,-2.4643055312892104,-3.479453281885735,-1.4065545420635308,0.2,-4.7041124569901065,1.0666510868422319e-05
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,antonym_remapping,glossary,sum_logprob,80.0,2.1402951839096205,1.6508982937015753,2.613742027037412,0.8125,8.63441557838603,5.037205067672846e-13
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,antonym_remapping,glossary,mean_logprob,80.0,2.115439240263246,1.6276710318370167,2.58095915267029,0.8125,8.663631799256805,4.416766723354466e-13
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,antonym_remapping,technical_document,sum_logprob,80.0,1.225426355042388,0.8917272456984878,1.5681827061810085,0.7875,7.143243648717565,3.9720209370071413e-10
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,antonym_remapping,technical_document,mean_logprob,80.0,1.2029994324040065,0.8635263671340604,1.5471134606169683,0.7625,6.912552582134938,1.097717304003145e-09
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,arbitrary_semantic_remapping,definition_scope,sum_logprob,36.0,5.098583148585426,4.274734526927825,5.854787457099668,0.9722222222222222,12.823048261243148,8.731302217466753e-15
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,arbitrary_semantic_remapping,definition_scope,mean_logprob,36.0,5.098583148585426,4.274734526927825,5.854787457099668,0.9722222222222222,12.823048261243148,8.731302217466753e-15
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,arbitrary_semantic_remapping,game_rule,sum_logprob,36.0,11.938589804702334,9.423974169404419,14.51414098756181,0.9722222222222222,9.218632770171295,6.816603882040348e-11
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,arbitrary_semantic_remapping,game_rule,mean_logprob,36.0,11.938589804702334,9.423974169404419,14.51414098756181,0.9722222222222222,9.218632770171295,6.816603882040348e-11
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,arbitrary_semantic_remapping,glossary,sum_logprob,36.0,5.491572607446599,3.953232211536831,7.036443878323944,0.9166666666666666,6.856988628564641,5.848193248170923e-08
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,arbitrary_semantic_remapping,glossary,mean_logprob,36.0,5.491572607446599,3.953232211536831,7.036443878323944,0.9166666666666666,6.856988628564641,5.848193248170923e-08
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,arbitrary_semantic_remapping,technical_document,sum_logprob,36.0,2.8046831334078757,2.0547627372874153,3.5855460927442273,0.9166666666666666,7.067876692533462,3.123335564935819e-08
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,arbitrary_semantic_remapping,technical_document,mean_logprob,36.0,2.8046831334078757,2.0547627372874153,3.5855460927442273,0.9166666666666666,7.067876692533462,3.123335564935819e-08
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,polysemy_entity_remapping,definition_scope,sum_logprob,30.0,2.661982038285997,1.5758576848771841,3.6604335334565903,0.8333333333333334,4.994319377116484,2.577004227554176e-05
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,polysemy_entity_remapping,definition_scope,mean_logprob,30.0,2.661982038285997,1.5758576848771841,3.6604335334565903,0.8333333333333334,4.994319377116484,2.577004227554176e-05
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,polysemy_entity_remapping,game_rule,sum_logprob,30.0,4.177716726726955,2.3754015472200183,5.874920360777113,0.7333333333333333,4.470273545296297,0.0001102249607228831
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,polysemy_entity_remapping,game_rule,mean_logprob,30.0,4.177716726726955,2.3754015472200183,5.874920360777113,0.7333333333333333,4.470273545296297,0.0001102249607228831
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,polysemy_entity_remapping,glossary,sum_logprob,30.0,3.8805554601881247,2.1867317956023755,5.549182495408588,0.7666666666666667,4.4119634028039005,0.00012946837243261718
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,polysemy_entity_remapping,glossary,mean_logprob,30.0,3.8805554601881247,2.1867317956023755,5.549182495408588,0.7666666666666667,4.4119634028039005,0.00012946837243261718
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,polysemy_entity_remapping,technical_document,sum_logprob,30.0,1.451178338792589,0.9341598044501411,1.9593840217590335,0.8666666666666667,5.68497826704828,3.7922221875294456e-06
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,polysemy_entity_remapping,technical_document,mean_logprob,30.0,1.451178338792589,0.9341598044501411,1.9593840217590335,0.8666666666666667,5.68497826704828,3.7922221875294456e-06
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,domain_definition_remapping,definition_scope,sum_logprob,30.0,2.404597240024143,1.6650057310528228,3.1220856624179416,0.8333333333333334,6.201256180883421,9.183647098814036e-07
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,domain_definition_remapping,definition_scope,mean_logprob,30.0,2.404597240024143,1.6650057310528228,3.1220856624179416,0.8333333333333334,6.201256180883421,9.183647098814036e-07
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,domain_definition_remapping,game_rule,sum_logprob,30.0,3.8842663685480754,1.5374384028381771,6.3248781669139875,0.6333333333333333,3.110860054606384,0.004162349817553665
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,domain_definition_remapping,game_rule,mean_logprob,30.0,3.8842663685480754,1.5374384028381771,6.3248781669139875,0.6333333333333333,3.110860054606384,0.004162349817553665
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,domain_definition_remapping,glossary,sum_logprob,30.0,3.6948510752783883,2.1071262726518833,5.379003792736266,0.8333333333333334,4.302031150756608,0.00017523154818491944
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,domain_definition_remapping,glossary,mean_logprob,30.0,3.6948510752783883,2.1071262726518833,5.379003792736266,0.8333333333333334,4.302031150756608,0.00017523154818491944
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,domain_definition_remapping,technical_document,sum_logprob,30.0,1.510383955637614,1.064235968854692,1.983811808692084,0.8666666666666667,6.216608417303589,8.807021476500997e-07
gemma2_2b_instruct,Gemma,2.0,instruct,anchor_1b2b,domain_definition_remapping,technical_document,mean_logprob,30.0,1.510383955637614,1.064235968854692,1.983811808692084,0.8666666666666667,6.216608417303589,8.807021476500997e-07
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,antonym_remapping,definition_scope,sum_logprob,80.0,2.0623909058132996,1.674270747368073,2.4425072933012753,0.9,10.51233450134203,1.1349836455550254e-16
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,antonym_remapping,definition_scope,mean_logprob,80.0,1.7545529923740104,1.399322316062755,2.100302422130765,0.8875,9.86736206137809,1.9929860898443652e-15
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,antonym_remapping,game_rule,sum_logprob,80.0,1.847302421191974,1.5221442683663067,2.1756940281301196,0.9125,10.971511203215163,1.5039260919187334e-17
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,antonym_remapping,game_rule,mean_logprob,80.0,1.5441811035939788,1.2302997295610707,1.8651784818584567,0.9,9.575563596146573,7.346769147555138e-15
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,antonym_remapping,glossary,sum_logprob,80.0,1.6925200930360007,1.3646792315140315,2.0010346002067068,0.9,10.353777205115591,2.2897326567549e-16
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,antonym_remapping,glossary,mean_logprob,80.0,1.4609985749350423,1.1683807635792296,1.7296847208498893,0.875,10.051471290338593,8.770991792098848e-16
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,antonym_remapping,technical_document,sum_logprob,80.0,2.8641720647303375,2.424169414035688,3.298982126481289,0.975,12.785476489556217,6.269016489160997e-21
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,antonym_remapping,technical_document,mean_logprob,80.0,2.4821857447477464,2.089650391832176,2.8768831654158222,0.9625,12.185781766930221,7.899261213317844e-20
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,arbitrary_semantic_remapping,definition_scope,sum_logprob,36.0,2.6030815287872597,2.051352613833216,3.127209855340146,0.9444444444444444,9.471828849443828,3.4390672952122383e-11
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,arbitrary_semantic_remapping,definition_scope,mean_logprob,36.0,2.6030815287872597,2.051352613833216,3.127209855340146,0.9444444444444444,9.471828849443828,3.4390672952122383e-11
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,arbitrary_semantic_remapping,game_rule,sum_logprob,36.0,2.819155126258179,2.336849011163469,3.28975157479721,0.9722222222222222,11.735286874226608,1.0986778403365434e-13
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,arbitrary_semantic_remapping,game_rule,mean_logprob,36.0,2.819155126258179,2.336849011163469,3.28975157479721,0.9722222222222222,11.735286874226608,1.0986778403365434e-13
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,arbitrary_semantic_remapping,glossary,sum_logprob,36.0,3.5269821175822504,2.9381294381011416,4.107814360465166,0.9722222222222222,11.690833348283634,1.222210927887017e-13
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,arbitrary_semantic_remapping,glossary,mean_logprob,36.0,3.5269821175822504,2.9381294381011416,4.107814360465166,0.9722222222222222,11.690833348283634,1.222210927887017e-13
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,arbitrary_semantic_remapping,technical_document,sum_logprob,36.0,3.3241464032067194,2.7567744299217507,3.8513056784316357,0.9722222222222222,12.01663219191261,5.6292568895708585e-14
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,arbitrary_semantic_remapping,technical_document,mean_logprob,36.0,3.3241464032067194,2.7567744299217507,3.8513056784316357,0.9722222222222222,12.01663219191261,5.6292568895708585e-14
olmo_1b_base,OLMo,1.0,base,anchor_1b2b,polysemy_entity_remapping,definition_scope,sum_logprob,30.0,1.9943576799498666,1.527897085381879,2.4759983733627537,1.0,8.056054202614629,6.954481285899108e-09
