model_key,patch_label,group,component,layer,norm_depth,recovery,ci_low,ci_high
qwen25_15b_base,hook_resid_mid_L16_definition_target__query_word,definition_target__query_word,hook_resid_mid,16,0.5714285714285714,-1.3146575392506528,-1.9359146292854585,-0.8680594752345311
qwen25_15b_base,hook_resid_mid_L17_definition_target__query_word,definition_target__query_word,hook_resid_mid,17,0.6071428571428571,-1.4404179066520908,-2.1408852930906863,-0.9423797933658261
qwen25_15b_base,hook_resid_mid_L18_definition_target__query_word,definition_target__query_word,hook_resid_mid,18,0.6428571428571429,-1.377945306107664,-2.082963539957158,-0.8751825932214736
qwen25_15b_base,hook_resid_mid_L19_definition_target__query_word,definition_target__query_word,hook_resid_mid,19,0.6785714285714286,-1.3450519580482765,-2.017016762955255,-0.8604003168177924
qwen25_15b_base,hook_resid_mid_L20_definition_target__query_word,definition_target__query_word,hook_resid_mid,20,0.7142857142857143,-0.54366463192578,-0.7521284723221213,-0.39856219333035775
qwen25_15b_base,hook_resid_mid_L21_definition_target__query_word,definition_target__query_word,hook_resid_mid,21,0.75,-0.49102382494472696,-0.6667679311946926,-0.3706340761820825
qwen25_15b_base,hook_resid_mid_L22_definition_target__query_word,definition_target__query_word,hook_resid_mid,22,0.7857142857142857,-0.35051537495518625,-0.47661141641120314,-0.26285815283464853
qwen25_15b_base,hook_resid_mid_L23_definition_target__query_word,definition_target__query_word,hook_resid_mid,23,0.8214285714285714,-0.28565244530963785,-0.4004413717843221,-0.20508340674407075
qwen25_15b_base,hook_resid_mid_L24_definition_target__query_word,definition_target__query_word,hook_resid_mid,24,0.8571428571428571,-0.19570976839003365,-0.27066893633501965,-0.13480129451780257
qwen25_15b_base,hook_resid_mid_L25_definition_target__query_word,definition_target__query_word,hook_resid_mid,25,0.8928571428571429,-0.211789481999404,-0.2777220376686397,-0.16154578113062465
qwen25_15b_base,hook_resid_mid_L26_definition_target__query_word,definition_target__query_word,hook_resid_mid,26,0.9285714285714286,-0.02206674086995482,-0.04657669586930461,-0.0024382528312044236
qwen25_15b_base,hook_resid_mid_L27_definition_target__query_word,definition_target__query_word,hook_resid_mid,27,0.9642857142857143,0.0,0.0,0.0
qwen25_15b_base,hook_resid_post_L0_definition_target__query_word,definition_target__query_word,hook_resid_post,0,0.0,-2.8894596603100213,-4.023449781902544,-2.102967696903992
qwen25_15b_base,hook_resid_post_L1_definition_target__query_word,definition_target__query_word,hook_resid_post,1,0.03571428571428571,-2.8958387003835147,-4.032912222485467,-2.102353155840605
qwen25_15b_base,hook_resid_post_L2_definition_target__query_word,definition_target__query_word,hook_resid_post,2,0.07142857142857142,-2.2018495060994985,-3.1097073064034935,-1.5849664167893185
qwen25_15b_base,hook_resid_post_L3_definition_target__query_word,definition_target__query_word,hook_resid_post,3,0.10714285714285714,-2.049936768716141,-2.9015636643779015,-1.47006259850382
qwen25_15b_base,hook_resid_post_L4_definition_target__query_word,definition_target__query_word,hook_resid_post,4,0.14285714285714285,-1.9620857534018472,-2.7837143896668373,-1.402694570939685
qwen25_15b_base,hook_resid_post_L5_definition_target__query_word,definition_target__query_word,hook_resid_post,5,0.17857142857142858,-1.7522266529010961,-2.5121278918694356,-1.225243178445367
qwen25_15b_base,hook_resid_post_L6_definition_target__query_word,definition_target__query_word,hook_resid_post,6,0.21428571428571427,-1.7203590118708776,-2.5002312558889135,-1.1802117475353853
qwen25_15b_base,hook_resid_post_L7_definition_target__query_word,definition_target__query_word,hook_resid_post,7,0.25,-1.6422044492162422,-2.407615479988168,-1.11638207535175
qwen25_15b_base,hook_resid_post_L8_definition_target__query_word,definition_target__query_word,hook_resid_post,8,0.2857142857142857,-1.4399131580725477,-2.145280416332426,-0.9527109386498501
qwen25_15b_base,hook_resid_post_L9_definition_target__query_word,definition_target__query_word,hook_resid_post,9,0.32142857142857145,-1.4718497230269552,-2.176058571769979,-0.9925407739816045
qwen25_15b_base,hook_resid_post_L10_definition_target__query_word,definition_target__query_word,hook_resid_post,10,0.35714285714285715,-1.4691295345811186,-2.1683800079831514,-0.9917025636872951
qwen25_15b_base,hook_resid_post_L11_definition_target__query_word,definition_target__query_word,hook_resid_post,11,0.39285714285714285,-1.447563381103647,-2.1485908034792427,-0.972467459828028
qwen25_15b_base,hook_resid_post_L12_definition_target__query_word,definition_target__query_word,hook_resid_post,12,0.42857142857142855,-1.4023201073640834,-2.107226496858096,-0.9391861681657161
qwen25_15b_base,hook_resid_post_L13_definition_target__query_word,definition_target__query_word,hook_resid_post,13,0.4642857142857143,-1.221875397892195,-1.8484082855632438,-0.8038882310692079
qwen25_15b_base,hook_resid_post_L14_definition_target__query_word,definition_target__query_word,hook_resid_post,14,0.5,-1.1492630759419709,-1.76366144335597,-0.7310756306875433
qwen25_15b_base,hook_resid_post_L15_definition_target__query_word,definition_target__query_word,hook_resid_post,15,0.5357142857142857,-1.32876957416424,-1.970988977645953,-0.8642070577331598
qwen25_15b_base,hook_resid_post_L16_definition_target__query_word,definition_target__query_word,hook_resid_post,16,0.5714285714285714,-1.3146575392506528,-1.9359146292854585,-0.8680594752345311
qwen25_15b_base,hook_resid_post_L17_definition_target__query_word,definition_target__query_word,hook_resid_post,17,0.6071428571428571,-1.4404179066520908,-2.1408852930906863,-0.9423797933658261
qwen25_15b_base,hook_resid_post_L18_definition_target__query_word,definition_target__query_word,hook_resid_post,18,0.6428571428571429,-1.377945306107664,-2.082963539957158,-0.8751825932214736
qwen25_15b_base,hook_resid_post_L19_definition_target__query_word,definition_target__query_word,hook_resid_post,19,0.6785714285714286,-1.3450519580482765,-2.017016762955255,-0.8604003168177924
qwen25_15b_base,hook_resid_post_L20_definition_target__query_word,definition_target__query_word,hook_resid_post,20,0.7142857142857143,-0.54366463192578,-0.7521284723221213,-0.39856219333035775
qwen25_15b_base,hook_resid_post_L21_definition_target__query_word,definition_target__query_word,hook_resid_post,21,0.75,-0.49102382494472696,-0.6667679311946926,-0.3706340761820825
qwen25_15b_base,hook_resid_post_L22_definition_target__query_word,definition_target__query_word,hook_resid_post,22,0.7857142857142857,-0.35051537495518625,-0.47661141641120314,-0.26285815283464853
qwen25_15b_base,hook_resid_post_L23_definition_target__query_word,definition_target__query_word,hook_resid_post,23,0.8214285714285714,-0.28565244530963785,-0.4004413717843221,-0.20508340674407075
qwen25_15b_base,hook_resid_post_L24_definition_target__query_word,definition_target__query_word,hook_resid_post,24,0.8571428571428571,-0.19570976839003365,-0.27066893633501965,-0.13480129451780257
qwen25_15b_base,hook_resid_post_L25_definition_target__query_word,definition_target__query_word,hook_resid_post,25,0.8928571428571429,-0.211789481999404,-0.2777220376686397,-0.16154578113062465
qwen25_15b_base,hook_resid_post_L26_definition_target__query_word,definition_target__query_word,hook_resid_post,26,0.9285714285714286,-0.02206674086995482,-0.04657669586930461,-0.0024382528312044236
qwen25_15b_base,hook_resid_post_L27_definition_target__query_word,definition_target__query_word,hook_resid_post,27,0.9642857142857143,0.0,0.0,0.0
qwen25_15b_base,hook_resid_pre_L0_source_all,source_all,hook_resid_pre,0,0.0,1.0,1.0,1.0
qwen25_15b_base,hook_resid_pre_L1_source_all,source_all,hook_resid_pre,1,0.03571428571428571,0.9902192833023808,0.962906805719094,1.0180186613567168
qwen25_15b_base,hook_resid_pre_L2_source_all,source_all,hook_resid_pre,2,0.07142857142857142,0.9721435130658034,0.922337378173515,1.026309388215273
qwen25_15b_base,hook_resid_pre_L3_source_all,source_all,hook_resid_pre,3,0.10714285714285714,0.9949131364139101,0.952199987154364,1.0371158584220566
qwen25_15b_base,hook_resid_pre_L4_source_all,source_all,hook_resid_pre,4,0.14285714285714285,0.9500058273672882,0.8996922411415089,0.99895823493802
qwen25_15b_base,hook_resid_pre_L5_source_all,source_all,hook_resid_pre,5,0.17857142857142858,0.960447217780875,0.9130103397667901,1.0035414044885447
qwen25_15b_base,hook_resid_pre_L6_source_all,source_all,hook_resid_pre,6,0.21428571428571427,0.9662962095985829,0.9134167606516693,1.0146270623912945
qwen25_15b_base,hook_resid_pre_L7_source_all,source_all,hook_resid_pre,7,0.25,0.9399094914528024,0.8777026570222082,0.9993675999022601
qwen25_15b_base,hook_resid_pre_L8_source_all,source_all,hook_resid_pre,8,0.2857142857142857,0.7650872278604981,0.6484490416183022,0.856098133196322
qwen25_15b_base,hook_resid_pre_L9_source_all,source_all,hook_resid_pre,9,0.32142857142857145,0.7283516204429843,0.5980389871687058,0.832823020608637
qwen25_15b_base,hook_resid_pre_L10_source_all,source_all,hook_resid_pre,10,0.35714285714285715,0.6449032263081707,0.4864248507033323,0.7706361078798365
qwen25_15b_base,hook_resid_pre_L11_source_all,source_all,hook_resid_pre,11,0.39285714285714285,0.5803047707975533,0.4163986477253344,0.712862759829633
qwen25_15b_base,hook_resid_pre_L12_source_all,source_all,hook_resid_pre,12,0.42857142857142855,0.6566137446669016,0.5111774682764609,0.774141746684185
qwen25_15b_base,hook_resid_pre_L13_source_all,source_all,hook_resid_pre,13,0.4642857142857143,0.6689744996658601,0.518571293750496,0.7894556427835371
qwen25_15b_base,hook_resid_pre_L14_source_all,source_all,hook_resid_pre,14,0.5,0.4851750377755631,0.23438434410764863,0.6680578001558207
qwen25_15b_base,hook_resid_pre_L15_source_all,source_all,hook_resid_pre,15,0.5357142857142857,0.5326005471551687,0.3554025266835866,0.6637327536308151
qwen25_15b_base,hook_resid_pre_L16_source_all,source_all,hook_resid_pre,16,0.5714285714285714,0.23565711300184386,-0.01469302249623898,0.41926018129963066
qwen25_15b_base,hook_resid_pre_L17_source_all,source_all,hook_resid_pre,17,0.6071428571428571,-0.5215740153923674,-1.106344383655801,-0.10333192052730114
qwen25_15b_base,hook_resid_pre_L18_source_all,source_all,hook_resid_pre,18,0.6428571428571429,-0.8662425814476477,-1.6327045452553577,-0.33339520522658517
qwen25_15b_base,hook_resid_pre_L19_source_all,source_all,hook_resid_pre,19,0.6785714285714286,-0.7167062485374024,-1.4846145365211043,-0.19598512646050215
qwen25_15b_base,hook_resid_pre_L20_source_all,source_all,hook_resid_pre,20,0.7142857142857143,-0.9358454442351989,-1.7555922341595527,-0.3824426653760325
qwen25_15b_base,hook_resid_pre_L21_source_all,source_all,hook_resid_pre,21,0.75,-0.29731294415342474,-0.5460447879581685,-0.09999940371493438
qwen25_15b_base,hook_resid_pre_L22_source_all,source_all,hook_resid_pre,22,0.7857142857142857,-0.23902054592932387,-0.4385123831359286,-0.07749728940025591
qwen25_15b_base,hook_resid_pre_L23_source_all,source_all,hook_resid_pre,23,0.8214285714285714,-0.05305999541519046,-0.20234204869654565,0.09386520567090988
qwen25_15b_base,hook_resid_pre_L24_source_all,source_all,hook_resid_pre,24,0.8571428571428571,-0.1451027415844511,-0.29391811031671616,-0.0209446351418429
qwen25_15b_base,hook_resid_pre_L25_source_all,source_all,hook_resid_pre,25,0.8928571428571429,0.044762622526067705,-0.0690587501560407,0.1643222015600849
qwen25_15b_base,hook_resid_pre_L26_source_all,source_all,hook_resid_pre,26,0.9285714285714286,-0.007837254746200504,-0.09967433568754872,0.09275574448665096
qwen25_15b_base,hook_resid_pre_L27_source_all,source_all,hook_resid_pre,27,0.9642857142857143,0.02170587727083567,-0.03578068641257536,0.08034918312426224
qwen25_15b_base,hook_resid_mid_L0_source_all,source_all,hook_resid_mid,0,0.0,0.9902192833023808,0.962906805719094,1.0180186613567168
qwen25_15b_base,hook_resid_mid_L1_source_all,source_all,hook_resid_mid,1,0.03571428571428571,0.9721435130658034,0.922337378173515,1.026309388215273
qwen25_15b_base,hook_resid_mid_L2_source_all,source_all,hook_resid_mid,2,0.07142857142857142,0.9949131364139101,0.952199987154364,1.0371158584220566
qwen25_15b_base,hook_resid_mid_L3_source_all,source_all,hook_resid_mid,3,0.10714285714285714,0.9500058273672882,0.8996922411415089,0.99895823493802
qwen25_15b_base,hook_resid_mid_L4_source_all,source_all,hook_resid_mid,4,0.14285714285714285,0.960447217780875,0.9130103397667901,1.0035414044885447
qwen25_15b_base,hook_resid_mid_L5_source_all,source_all,hook_resid_mid,5,0.17857142857142858,0.9662962095985829,0.9134167606516693,1.0146270623912945
qwen25_15b_base,hook_resid_mid_L6_source_all,source_all,hook_resid_mid,6,0.21428571428571427,0.9399094914528024,0.8777026570222082,0.9993675999022601
qwen25_15b_base,hook_resid_mid_L7_source_all,source_all,hook_resid_mid,7,0.25,0.7650872278604981,0.6484490416183022,0.856098133196322
qwen25_15b_base,hook_resid_mid_L8_source_all,source_all,hook_resid_mid,8,0.2857142857142857,0.7283516204429843,0.5980389871687058,0.832823020608637
qwen25_15b_base,hook_resid_mid_L9_source_all,source_all,hook_resid_mid,9,0.32142857142857145,0.6449032263081707,0.4864248507033323,0.7706361078798365
qwen25_15b_base,hook_resid_mid_L10_source_all,source_all,hook_resid_mid,10,0.35714285714285715,0.5803047707975533,0.4163986477253344,0.712862759829633
qwen25_15b_base,hook_resid_mid_L11_source_all,source_all,hook_resid_mid,11,0.39285714285714285,0.6566137446669016,0.5111774682764609,0.774141746684185
qwen25_15b_base,hook_resid_mid_L12_source_all,source_all,hook_resid_mid,12,0.42857142857142855,0.6689744996658601,0.518571293750496,0.7894556427835371
qwen25_15b_base,hook_resid_mid_L13_source_all,source_all,hook_resid_mid,13,0.4642857142857143,0.4851750377755631,0.23438434410764863,0.6680578001558207
qwen25_15b_base,hook_resid_mid_L14_source_all,source_all,hook_resid_mid,14,0.5,0.5326005471551687,0.3554025266835866,0.6637327536308151
qwen25_15b_base,hook_resid_mid_L15_source_all,source_all,hook_resid_mid,15,0.5357142857142857,0.23565711300184386,-0.01469302249623898,0.41926018129963066
qwen25_15b_base,hook_resid_mid_L16_source_all,source_all,hook_resid_mid,16,0.5714285714285714,-0.5215740153923674,-1.106344383655801,-0.10333192052730114
qwen25_15b_base,hook_resid_mid_L17_source_all,source_all,hook_resid_mid,17,0.6071428571428571,-0.8662425814476477,-1.6327045452553577,-0.33339520522658517
qwen25_15b_base,hook_resid_mid_L18_source_all,source_all,hook_resid_mid,18,0.6428571428571429,-0.7167062485374024,-1.4846145365211043,-0.19598512646050215
qwen25_15b_base,hook_resid_mid_L19_source_all,source_all,hook_resid_mid,19,0.6785714285714286,-0.9358454442351989,-1.7555922341595527,-0.3824426653760325
qwen25_15b_base,hook_resid_mid_L20_source_all,source_all,hook_resid_mid,20,0.7142857142857143,-0.29731294415342474,-0.5460447879581685,-0.09999940371493438
qwen25_15b_base,hook_resid_mid_L21_source_all,source_all,hook_resid_mid,21,0.75,-0.23902054592932387,-0.4385123831359286,-0.07749728940025591
qwen25_15b_base,hook_resid_mid_L22_source_all,source_all,hook_resid_mid,22,0.7857142857142857,-0.05305999541519046,-0.20234204869654565,0.09386520567090988
qwen25_15b_base,hook_resid_mid_L23_source_all,source_all,hook_resid_mid,23,0.8214285714285714,-0.1451027415844511,-0.29391811031671616,-0.0209446351418429
qwen25_15b_base,hook_resid_mid_L24_source_all,source_all,hook_resid_mid,24,0.8571428571428571,0.044762622526067705,-0.0690587501560407,0.1643222015600849
qwen25_15b_base,hook_resid_mid_L25_source_all,source_all,hook_resid_mid,25,0.8928571428571429,-0.007837254746200504,-0.09967433568754872,0.09275574448665096
qwen25_15b_base,hook_resid_mid_L26_source_all,source_all,hook_resid_mid,26,0.9285714285714286,0.02170587727083567,-0.03578068641257536,0.08034918312426224
qwen25_15b_base,hook_resid_mid_L27_source_all,source_all,hook_resid_mid,27,0.9642857142857143,0.0,0.0,0.0
qwen25_15b_base,hook_resid_post_L0_source_all,source_all,hook_resid_post,0,0.0,0.9902192833023808,0.962906805719094,1.0180186613567168
qwen25_15b_base,hook_resid_post_L1_source_all,source_all,hook_resid_post,1,0.03571428571428571,0.9721435130658034,0.922337378173515,1.026309388215273
qwen25_15b_base,hook_resid_post_L2_source_all,source_all,hook_resid_post,2,0.07142857142857142,0.9949131364139101,0.952199987154364,1.0371158584220566
qwen25_15b_base,hook_resid_post_L3_source_all,source_all,hook_resid_post,3,0.10714285714285714,0.9500058273672882,0.8996922411415089,0.99895823493802
qwen25_15b_base,hook_resid_post_L4_source_all,source_all,hook_resid_post,4,0.14285714285714285,0.960447217780875,0.9130103397667901,1.0035414044885447
qwen25_15b_base,hook_resid_post_L5_source_all,source_all,hook_resid_post,5,0.17857142857142858,0.9662962095985829,0.9134167606516693,1.0146270623912945
qwen25_15b_base,hook_resid_post_L6_source_all,source_all,hook_resid_post,6,0.21428571428571427,0.9399094914528024,0.8777026570222082,0.9993675999022601
qwen25_15b_base,hook_resid_post_L7_source_all,source_all,hook_resid_post,7,0.25,0.7650872278604981,0.6484490416183022,0.856098133196322
qwen25_15b_base,hook_resid_post_L8_source_all,source_all,hook_resid_post,8,0.2857142857142857,0.7283516204429843,0.5980389871687058,0.832823020608637
qwen25_15b_base,hook_resid_post_L9_source_all,source_all,hook_resid_post,9,0.32142857142857145,0.6449032263081707,0.4864248507033323,0.7706361078798365
qwen25_15b_base,hook_resid_post_L10_source_all,source_all,hook_resid_post,10,0.35714285714285715,0.5803047707975533,0.4163986477253344,0.712862759829633
qwen25_15b_base,hook_resid_post_L11_source_all,source_all,hook_resid_post,11,0.39285714285714285,0.6566137446669016,0.5111774682764609,0.774141746684185
qwen25_15b_base,hook_resid_post_L12_source_all,source_all,hook_resid_post,12,0.42857142857142855,0.6689744996658601,0.518571293750496,0.7894556427835371
qwen25_15b_base,hook_resid_post_L13_source_all,source_all,hook_resid_post,13,0.4642857142857143,0.4851750377755631,0.23438434410764863,0.6680578001558207
qwen25_15b_base,hook_resid_post_L14_source_all,source_all,hook_resid_post,14,0.5,0.5326005471551687,0.3554025266835866,0.6637327536308151
qwen25_15b_base,hook_resid_post_L15_source_all,source_all,hook_resid_post,15,0.5357142857142857,0.23565711300184386,-0.01469302249623898,0.41926018129963066
qwen25_15b_base,hook_resid_post_L16_source_all,source_all,hook_resid_post,16,0.5714285714285714,-0.5215740153923674,-1.106344383655801,-0.10333192052730114
qwen25_15b_base,hook_resid_post_L17_source_all,source_all,hook_resid_post,17,0.6071428571428571,-0.8662425814476477,-1.6327045452553577,-0.33339520522658517
qwen25_15b_base,hook_resid_post_L18_source_all,source_all,hook_resid_post,18,0.6428571428571429,-0.7167062485374024,-1.4846145365211043,-0.19598512646050215
qwen25_15b_base,hook_resid_post_L19_source_all,source_all,hook_resid_post,19,0.6785714285714286,-0.9358454442351989,-1.7555922341595527,-0.3824426653760325
qwen25_15b_base,hook_resid_post_L20_source_all,source_all,hook_resid_post,20,0.7142857142857143,-0.29731294415342474,-0.5460447879581685,-0.09999940371493438
qwen25_15b_base,hook_resid_post_L21_source_all,source_all,hook_resid_post,21,0.75,-0.23902054592932387,-0.4385123831359286,-0.07749728940025591
qwen25_15b_base,hook_resid_post_L22_source_all,source_all,hook_resid_post,22,0.7857142857142857,-0.05305999541519046,-0.20234204869654565,0.09386520567090988
qwen25_15b_base,hook_resid_post_L23_source_all,source_all,hook_resid_post,23,0.8214285714285714,-0.1451027415844511,-0.29391811031671616,-0.0209446351418429
qwen25_15b_base,hook_resid_post_L24_source_all,source_all,hook_resid_post,24,0.8571428571428571,0.044762622526067705,-0.0690587501560407,0.1643222015600849
qwen25_15b_base,hook_resid_post_L25_source_all,source_all,hook_resid_post,25,0.8928571428571429,-0.007837254746200504,-0.09967433568754872,0.09275574448665096
qwen25_15b_base,hook_resid_post_L26_source_all,source_all,hook_resid_post,26,0.9285714285714286,0.02170587727083567,-0.03578068641257536,0.08034918312426224
qwen25_15b_base,hook_resid_post_L27_source_all,source_all,hook_resid_post,27,0.9642857142857143,0.0,0.0,0.0
qwen25_15b_instruct,hook_resid_pre_L0_definition_subject,definition_subject,hook_resid_pre,0,0.0,-1.9163869624513672,-2.9142988181103413,-1.3025513809514118
qwen25_15b_instruct,hook_resid_pre_L1_definition_subject,definition_subject,hook_resid_pre,1,0.03571428571428571,-1.9542808436575763,-2.9750527303185494,-1.3307604641405832
qwen25_15b_instruct,hook_resid_pre_L2_definition_subject,definition_subject,hook_resid_pre,2,0.07142857142857142,-1.9635024735616797,-2.9387731445502574,-1.3457415369133994
qwen25_15b_instruct,hook_resid_pre_L3_definition_subject,definition_subject,hook_resid_pre,3,0.10714285714285714,-1.964671793933336,-2.9482165075476736,-1.352985545743508
qwen25_15b_instruct,hook_resid_pre_L4_definition_subject,definition_subject,hook_resid_pre,4,0.14285714285714285,-1.8364735127334217,-2.7353755727605957,-1.2658243285328652
qwen25_15b_instruct,hook_resid_pre_L5_definition_subject,definition_subject,hook_resid_pre,5,0.17857142857142858,-1.8525790926148031,-2.765770530062594,-1.2808515351809397
qwen25_15b_instruct,hook_resid_pre_L6_definition_subject,definition_subject,hook_resid_pre,6,0.21428571428571427,-1.6207728893337188,-2.427272581526828,-1.1232182131141775
qwen25_15b_instruct,hook_resid_pre_L7_definition_subject,definition_subject,hook_resid_pre,7,0.25,-1.8428562535449495,-2.730422353692203,-1.3060230166714846
qwen25_15b_instruct,hook_resid_pre_L8_definition_subject,definition_subject,hook_resid_pre,8,0.2857142857142857,-1.731641200236864,-2.589430536157617,-1.1938951393540103
qwen25_15b_instruct,hook_resid_pre_L9_definition_subject,definition_subject,hook_resid_pre,9,0.32142857142857145,-1.4903346967341637,-2.238524424115622,-0.9994769927287516
qwen25_15b_instruct,hook_resid_pre_L10_definition_subject,definition_subject,hook_resid_pre,10,0.35714285714285715,-1.1753656512482478,-1.7825777497537276,-0.7966862870883763
qwen25_15b_instruct,hook_resid_pre_L11_definition_subject,definition_subject,hook_resid_pre,11,0.39285714285714285,-1.1323724905764319,-1.7211875246700323,-0.7771799842604226
qwen25_15b_instruct,hook_resid_pre_L12_definition_subject,definition_subject,hook_resid_pre,12,0.42857142857142855,-1.0708005698195115,-1.6314653569509057,-0.7283587152737975
qwen25_15b_instruct,hook_resid_pre_L13_definition_subject,definition_subject,hook_resid_pre,13,0.4642857142857143,-0.6509147471807184,-0.9829794286715346,-0.42666579489460327
qwen25_15b_instruct,hook_resid_pre_L14_definition_subject,definition_subject,hook_resid_pre,14,0.5,-0.06687820335566919,-0.12949555834086582,-0.01125114230099728
qwen25_15b_instruct,hook_resid_pre_L15_definition_subject,definition_subject,hook_resid_pre,15,0.5357142857142857,-0.08852535520509379,-0.1545716948368557,-0.030129609097471925
qwen25_15b_instruct,hook_resid_pre_L16_definition_subject,definition_subject,hook_resid_pre,16,0.5714285714285714,-0.09175254495009318,-0.15147641644057938,-0.03851432573283352
qwen25_15b_instruct,hook_resid_pre_L17_definition_subject,definition_subject,hook_resid_pre,17,0.6071428571428571,-0.10645396950809474,-0.16887757991863545,-0.05056225745096144
qwen25_15b_instruct,hook_resid_pre_L18_definition_subject,definition_subject,hook_resid_pre,18,0.6428571428571429,-0.14407001880559325,-0.2186807122448763,-0.08350396727274277
qwen25_15b_instruct,hook_resid_pre_L19_definition_subject,definition_subject,hook_resid_pre,19,0.6785714285714286,-0.10943016984057917,-0.182127133681281,-0.0501351280663854
qwen25_15b_instruct,hook_resid_pre_L20_definition_subject,definition_subject,hook_resid_pre,20,0.7142857142857143,-0.1230727176183737,-0.20527889177535558,-0.060405599196470205
qwen25_15b_instruct,hook_resid_pre_L21_definition_subject,definition_subject,hook_resid_pre,21,0.75,-0.07607441773535772,-0.12503109065589177,-0.03695265298186437
qwen25_15b_instruct,hook_resid_pre_L22_definition_subject,definition_subject,hook_resid_pre,22,0.7857142857142857,-0.07745024993259822,-0.12649749213488426,-0.04174488908532739
qwen25_15b_instruct,hook_resid_pre_L23_definition_subject,definition_subject,hook_resid_pre,23,0.8214285714285714,-0.0444664092645447,-0.08340073089594867,-0.015395041638712652
qwen25_15b_instruct,hook_resid_pre_L24_definition_subject,definition_subject,hook_resid_pre,24,0.8571428571428571,-0.07991918275733154,-0.13390152303798977,-0.043766046125279304
qwen25_15b_instruct,hook_resid_pre_L25_definition_subject,definition_subject,hook_resid_pre,25,0.8928571428571429,-0.055799586827112065,-0.09279399699565775,-0.03085026906988257
qwen25_15b_instruct,hook_resid_pre_L26_definition_subject,definition_subject,hook_resid_pre,26,0.9285714285714286,-0.054133309699148154,-0.08896990053400652,-0.03050494491418661
qwen25_15b_instruct,hook_resid_pre_L27_definition_subject,definition_subject,hook_resid_pre,27,0.9642857142857143,-0.011629813303882604,-0.021893362855107828,-0.0038544693687895377
qwen25_15b_instruct,hook_resid_mid_L0_definition_subject,definition_subject,hook_resid_mid,0,0.0,-1.9542808436575763,-2.9750527303185494,-1.3307604641405832
qwen25_15b_instruct,hook_resid_mid_L1_definition_subject,definition_subject,hook_resid_mid,1,0.03571428571428571,-1.9635024735616797,-2.9387731445502574,-1.3457415369133994
qwen25_15b_instruct,hook_resid_mid_L2_definition_subject,definition_subject,hook_resid_mid,2,0.07142857142857142,-1.964671793933336,-2.9482165075476736,-1.352985545743508
qwen25_15b_instruct,hook_resid_mid_L3_definition_subject,definition_subject,hook_resid_mid,3,0.10714285714285714,-1.8364735127334217,-2.7353755727605957,-1.2658243285328652
qwen25_15b_instruct,hook_resid_mid_L4_definition_subject,definition_subject,hook_resid_mid,4,0.14285714285714285,-1.8525790926148031,-2.765770530062594,-1.2808515351809397
qwen25_15b_instruct,hook_resid_mid_L5_definition_subject,definition_subject,hook_resid_mid,5,0.17857142857142858,-1.6207728893337188,-2.427272581526828,-1.1232182131141775
qwen25_15b_instruct,hook_resid_mid_L6_definition_subject,definition_subject,hook_resid_mid,6,0.21428571428571427,-1.8428562535449495,-2.730422353692203,-1.3060230166714846
qwen25_15b_instruct,hook_resid_mid_L7_definition_subject,definition_subject,hook_resid_mid,7,0.25,-1.731641200236864,-2.589430536157617,-1.1938951393540103
qwen25_15b_instruct,hook_resid_mid_L8_definition_subject,definition_subject,hook_resid_mid,8,0.2857142857142857,-1.4903346967341637,-2.238524424115622,-0.9994769927287516
qwen25_15b_instruct,hook_resid_mid_L9_definition_subject,definition_subject,hook_resid_mid,9,0.32142857142857145,-1.1753656512482478,-1.7825777497537276,-0.7966862870883763
qwen25_15b_instruct,hook_resid_mid_L10_definition_subject,definition_subject,hook_resid_mid,10,0.35714285714285715,-1.1323724905764319,-1.7211875246700323,-0.7771799842604226
qwen25_15b_instruct,hook_resid_mid_L11_definition_subject,definition_subject,hook_resid_mid,11,0.39285714285714285,-1.0708005698195115,-1.6314653569509057,-0.7283587152737975
qwen25_15b_instruct,hook_resid_mid_L12_definition_subject,definition_subject,hook_resid_mid,12,0.42857142857142855,-0.6509147471807184,-0.9829794286715346,-0.42666579489460327
qwen25_15b_instruct,hook_resid_mid_L13_definition_subject,definition_subject,hook_resid_mid,13,0.4642857142857143,-0.06687820335566919,-0.12949555834086582,-0.01125114230099728
qwen25_15b_instruct,hook_resid_mid_L14_definition_subject,definition_subject,hook_resid_mid,14,0.5,-0.08852535520509379,-0.1545716948368557,-0.030129609097471925
qwen25_15b_instruct,hook_resid_mid_L15_definition_subject,definition_subject,hook_resid_mid,15,0.5357142857142857,-0.09175254495009318,-0.15147641644057938,-0.03851432573283352
qwen25_15b_instruct,hook_resid_mid_L16_definition_subject,definition_subject,hook_resid_mid,16,0.5714285714285714,-0.10645396950809474,-0.16887757991863545,-0.05056225745096144
qwen25_15b_instruct,hook_resid_mid_L17_definition_subject,definition_subject,hook_resid_mid,17,0.6071428571428571,-0.14407001880559325,-0.2186807122448763,-0.08350396727274277
qwen25_15b_instruct,hook_resid_mid_L18_definition_subject,definition_subject,hook_resid_mid,18,0.6428571428571429,-0.10943016984057917,-0.182127133681281,-0.0501351280663854
qwen25_15b_instruct,hook_resid_mid_L19_definition_subject,definition_subject,hook_resid_mid,19,0.6785714285714286,-0.1230727176183737,-0.20527889177535558,-0.060405599196470205
