model_key,scan_type,component_type,layer,head,name,recovery,target_delta,distractor_delta,is_nondegenerate_component
qwen25_15b_base,reader_final_position,attn_head,15,2,L15H2,-0.011807965173729389,-0.011635959148406982,0.008998751640319824,True
qwen25_15b_base,reader_final_position,attn_head,15,3,L15H3,0.01781898747608895,0.0031815767288208008,-0.027957484126091003,True
qwen25_15b_base,reader_final_position,attn_head,15,4,L15H4,-0.02293441658810152,-0.02595728635787964,0.014121130108833313,True
qwen25_15b_base,reader_final_position,attn_head,15,5,L15H5,-0.002176420210585398,-0.002726435661315918,0.0010769069194793701,True
qwen25_15b_base,reader_final_position,attn_head,15,6,L15H6,0.00018345036558245346,0.0032814741134643555,0.002960905432701111,True
qwen25_15b_base,reader_final_position,attn_head,15,7,L15H7,0.0045652826638091365,-0.014327824115753174,-0.022305741906166077,True
qwen25_15b_base,reader_final_position,attn_head,15,8,L15H8,-0.007427838280035405,-0.006190121173858643,0.0067902058362960815,True
qwen25_15b_base,reader_final_position,attn_head,15,9,L15H9,0.00439897161378031,0.01719844341278076,0.009511157870292664,True
qwen25_15b_base,reader_final_position,attn_head,15,10,L15H10,-0.0012833680729921325,0.0068569183349609375,0.009099647402763367,True
qwen25_15b_base,reader_final_position,attn_head,15,11,L15H11,0.00845322980936613,0.0131264328956604,-0.0016457736492156982,True
qwen25_15b_base,reader_final_position,mlp,15,-1,L15MLP,0.002105407165843803,0.06071513891220093,0.0570359081029892,True
qwen25_15b_base,reader_final_position,attn_head,16,0,L16H0,-0.01240446451713159,-0.016362428665161133,0.005314663052558899,True
qwen25_15b_base,reader_final_position,attn_head,16,1,L16H1,-0.018360129388359733,0.016963720321655273,0.049048468470573425,True
qwen25_15b_base,reader_final_position,attn_head,16,2,L16H2,0.06573998508862493,0.1013861894607544,-0.013495877385139465,True
qwen25_15b_base,reader_final_position,attn_head,16,3,L16H3,-0.01143257152799164,-0.004980921745300293,0.01499776542186737,True
qwen25_15b_base,reader_final_position,attn_head,16,4,L16H4,-0.0836497171398988,-0.09157508611679077,0.0546046644449234,True
qwen25_15b_base,reader_final_position,attn_head,16,5,L16H5,0.031723611090409394,0.021892011165618896,-0.033545687794685364,True
qwen25_15b_base,reader_final_position,attn_head,16,6,L16H6,0.007486640628322874,0.004120349884033203,-0.008962690830230713,True
qwen25_15b_base,reader_final_position,attn_head,16,7,L16H7,-0.03929195764989389,-0.013373255729675293,0.05529032647609711,True
qwen25_15b_base,reader_final_position,attn_head,16,8,L16H8,-0.018943582387086787,-0.0029987096786499023,0.03010563552379608,True
qwen25_15b_base,reader_final_position,attn_head,16,9,L16H9,-0.011073191630815937,-0.002869904041290283,0.016480758786201477,True
qwen25_15b_base,reader_final_position,attn_head,16,10,L16H10,-0.0531847457567574,-0.034130871295928955,0.05881066620349884,True
qwen25_15b_base,reader_final_position,attn_head,16,11,L16H11,-0.03270391172389555,0.036382853984832764,0.09353367984294891,True
qwen25_15b_base,reader_final_position,mlp,16,-1,L16MLP,-0.009522194424507318,0.07744735479354858,0.094087615609169,True
qwen25_15b_base,reader_final_position,attn_head,17,0,L17H0,-0.1599342696163389,-0.05735856294631958,0.22213013470172882,True
qwen25_15b_base,reader_final_position,attn_head,17,1,L17H1,-0.04273769340012198,0.03389197587966919,0.10857705771923065,True
qwen25_15b_base,reader_final_position,attn_head,17,2,L17H2,-0.09496304678296412,-0.029075443744659424,0.13687460124492645,True
qwen25_15b_base,reader_final_position,attn_head,17,3,L17H3,0.06588987309300386,-0.03708559274673462,-0.15222957730293274,True
qwen25_15b_base,reader_final_position,attn_head,17,4,L17H4,0.029243543602776905,0.100574791431427,0.049471065402030945,True
qwen25_15b_base,reader_final_position,attn_head,17,5,L17H5,-0.006919013783659271,-0.004237174987792969,0.007853969931602478,True
qwen25_15b_base,reader_final_position,attn_head,17,6,L17H6,-0.018944435089353135,-0.035302162170410156,-0.0021963268518447876,True
qwen25_15b_base,reader_final_position,attn_head,17,7,L17H7,-0.007145082208513878,-0.009710967540740967,0.002775236964225769,True
qwen25_15b_base,reader_final_position,attn_head,17,8,L17H8,0.014433725370590374,0.0033873319625854492,-0.02183590829372406,True
qwen25_15b_base,reader_final_position,attn_head,17,9,L17H9,-0.004062461191388103,-0.006401360034942627,0.0006978809833526611,True
qwen25_15b_base,reader_final_position,attn_head,17,10,L17H10,0.009406755591688909,0.028255999088287354,0.011817499995231628,True
qwen25_15b_base,reader_final_position,attn_head,17,11,L17H11,-0.0006007799087792759,-0.007754147052764893,-0.006704255938529968,True
qwen25_15b_base,reader_final_position,mlp,17,-1,L17MLP,-0.2848871791336797,-0.2086179256439209,0.28922873735427856,True
qwen25_15b_base,reader_final_position,attn_head,18,0,L18H0,-0.00996974373602357,0.0030628442764282227,0.020485207438468933,True
qwen25_15b_base,reader_final_position,attn_head,18,1,L18H1,0.050725654744877106,0.12656903266906738,0.03792482614517212,True
qwen25_15b_base,reader_final_position,attn_head,18,2,L18H2,-0.019765911398709014,0.0018146634101867676,0.03635604679584503,True
qwen25_15b_base,reader_final_position,attn_head,18,3,L18H3,0.009087947268346119,0.015739083290100098,-0.00014229118824005127,True
qwen25_15b_base,reader_final_position,attn_head,18,4,L18H4,-0.015113533725414931,2.562999725341797e-05,0.026436880230903625,True
qwen25_15b_base,reader_final_position,attn_head,18,5,L18H5,-0.03866554551098814,-0.018809080123901367,0.048759832978248596,True
qwen25_15b_base,reader_final_position,attn_head,18,6,L18H6,-0.00982647270123151,-0.05347168445587158,-0.0362996906042099,True
qwen25_15b_base,reader_final_position,attn_head,18,7,L18H7,0.04195576542187939,0.07494056224822998,0.0016219466924667358,True
qwen25_15b_base,reader_final_position,attn_head,18,8,L18H8,-0.002146592685308489,0.00389176607131958,0.007642999291419983,True
qwen25_15b_base,reader_final_position,attn_head,18,9,L18H9,-0.05707172082173075,-0.05918842554092407,0.040545687079429626,True
qwen25_15b_base,reader_final_position,attn_head,18,10,L18H10,0.020701411055121164,-0.046719491481781006,-0.08289565145969391,True
qwen25_15b_base,reader_final_position,attn_head,18,11,L18H11,-0.023134648134285736,0.020740211009979248,0.06116853654384613,True
qwen25_15b_base,reader_final_position,mlp,18,-1,L18MLP,-0.2176306289562614,-0.11525774002075195,0.2650566101074219,True
qwen25_15b_base,reader_final_position,attn_head,19,0,L19H0,0.002395905773943786,0.01260751485824585,0.008420631289482117,True
qwen25_15b_base,reader_final_position,attn_head,19,1,L19H1,-0.09720804130980935,0.0678025484085083,0.2376757711172104,True
qwen25_15b_base,reader_final_position,attn_head,19,2,L19H2,-0.020334459161820275,-0.0350000262260437,0.0005349069833755493,True
qwen25_15b_base,reader_final_position,attn_head,19,3,L19H3,0.01677587679366348,0.011679768562316895,-0.017636433243751526,True
qwen25_15b_base,reader_final_position,attn_head,19,4,L19H4,0.022242158780188263,0.026249587535858154,-0.012619063258171082,True
qwen25_15b_base,reader_final_position,attn_head,19,5,L19H5,-0.0005986140450227479,-0.0011662840843200684,-0.00012017786502838135,True
qwen25_15b_base,reader_final_position,attn_head,19,6,L19H6,-0.06940201729573525,0.005897223949432373,0.12717880308628082,True
qwen25_15b_base,reader_final_position,attn_head,19,7,L19H7,-0.013817187523928957,0.02933502197265625,0.053480878472328186,True
qwen25_15b_base,reader_final_position,attn_head,19,8,L19H8,-0.00013196420274026448,0.019946157932281494,0.020176783204078674,True
qwen25_15b_base,reader_final_position,attn_head,19,9,L19H9,0.004632066305309638,-0.03672295808792114,-0.04481758177280426,True
qwen25_15b_base,reader_final_position,attn_head,19,10,L19H10,0.006577694120484852,0.006350457668304443,-0.005144193768501282,True
qwen25_15b_base,reader_final_position,attn_head,19,11,L19H11,-0.14694387926390784,-0.1637064814567566,0.09308122098445892,True
qwen25_15b_base,reader_final_position,mlp,19,-1,L19MLP,-0.7328707036980026,-0.327822744846344,0.9528850317001343,True
qwen25_15b_base,reader_final_position,attn_head,20,0,L20H0,-0.04720650132951632,0.15775710344314575,0.24025151133537292,True
qwen25_15b_base,reader_final_position,attn_head,20,1,L20H1,-0.005161628520803394,0.03225076198577881,0.04127083718776703,True
qwen25_15b_base,reader_final_position,attn_head,20,2,L20H2,-0.10216266782843371,-0.7356194257736206,-0.5570878982543945,True
qwen25_15b_base,reader_final_position,attn_head,20,3,L20H3,-0.008613861862301068,-0.09304732084274292,-0.07799439132213593,True
qwen25_15b_base,reader_final_position,attn_head,20,4,L20H4,-0.6997736791752746,-0.33758968114852905,0.8852803707122803,True
qwen25_15b_base,reader_final_position,attn_head,20,5,L20H5,0.190737132799544,0.0901595950126648,-0.2431577444076538,True
qwen25_15b_base,reader_final_position,attn_head,20,6,L20H6,0.026160717937107204,0.010785996913909912,-0.03493043780326843,True
qwen25_15b_base,reader_final_position,attn_head,20,7,L20H7,0.03796218551956701,0.05838489532470703,-0.007954850792884827,True
qwen25_15b_base,reader_final_position,attn_head,20,8,L20H8,0.09756621036976683,-0.1297343373298645,-0.3002334237098694,True
qwen25_15b_base,reader_final_position,attn_head,20,9,L20H9,0.06425554982122755,-0.0896032452583313,-0.2018912136554718,True
qwen25_15b_base,reader_final_position,attn_head,20,10,L20H10,0.01559551515444638,0.0026749372482299805,-0.024578556418418884,True
qwen25_15b_base,reader_final_position,attn_head,20,11,L20H11,0.06084184156812356,-0.028873324394226074,-0.1351957619190216,True
qwen25_15b_base,reader_final_position,mlp,20,-1,L20MLP,0.37630818597245425,-0.5979502201080322,-1.2555571794509888,True
qwen25_15b_base,reader_final_position,attn_head,21,0,L21H0,0.09398336009510973,-0.020784616470336914,-0.18502260744571686,True
qwen25_15b_base,reader_final_position,attn_head,21,1,L21H1,-0.02138967821642791,-0.006367981433868408,0.03101097047328949,True
qwen25_15b_base,reader_final_position,attn_head,21,2,L21H2,-0.0029069131881217757,-0.01548987627029419,-0.010409966111183167,True
qwen25_15b_base,reader_final_position,attn_head,21,3,L21H3,0.06365296218364362,-0.011719167232513428,-0.1229541152715683,True
qwen25_15b_base,reader_final_position,attn_head,21,4,L21H4,0.00389442768278125,-0.04223954677581787,-0.049045130610466,True
qwen25_15b_base,reader_final_position,attn_head,21,5,L21H5,0.008292307837660632,-0.00018513202667236328,-0.014676108956336975,True
qwen25_15b_base,reader_final_position,attn_head,21,6,L21H6,0.008303802264211025,-0.014116764068603516,-0.028627827763557434,True
qwen25_15b_base,reader_final_position,attn_head,21,7,L21H7,-0.0014146842220099714,0.001626729965209961,0.004098936915397644,True
qwen25_15b_base,reader_final_position,attn_head,21,8,L21H8,0.014853647128676898,-0.09262579679489136,-0.11858285963535309,True
qwen25_15b_base,reader_final_position,attn_head,21,9,L21H9,0.005094674338849623,0.03492462635040283,0.02602158486843109,True
qwen25_15b_base,reader_final_position,attn_head,21,10,L21H10,-0.06764400103320228,0.05123460292816162,0.1694440096616745,True
qwen25_15b_base,reader_final_position,attn_head,21,11,L21H11,-0.09472435836456754,-0.1256859302520752,0.0398470014333725,True
qwen25_15b_base,reader_final_position,mlp,21,-1,L21MLP,0.03884959276815704,-0.06966054439544678,-0.13755103945732117,True
qwen25_15b_base,reader_final_position,attn_head,22,0,L22H0,-0.004976677399232165,-0.12046968936920166,-0.11177283525466919,True
qwen25_15b_base,reader_final_position,attn_head,22,1,L22H1,0.008286270705614877,-0.0411992073059082,-0.05567963421344757,True
qwen25_15b_base,reader_final_position,attn_head,22,2,L22H2,-0.0003243167799834078,-0.0010797381401062012,-0.0005129724740982056,True
qwen25_15b_base,reader_final_position,attn_head,22,3,L22H3,0.005533969492427611,-0.00851285457611084,-0.018183574080467224,True
qwen25_15b_base,reader_final_position,attn_head,22,4,L22H4,0.012739013724311193,-0.055196166038513184,-0.07745786011219025,True
qwen25_15b_base,reader_final_position,attn_head,22,5,L22H5,-0.009400428540872596,0.06327348947525024,0.07970096170902252,True
qwen25_15b_base,reader_final_position,attn_head,22,6,L22H6,-0.001599618289535873,0.00034332275390625,0.003138720989227295,True
qwen25_15b_base,reader_final_position,attn_head,22,7,L22H7,0.05378117688397829,-0.023017525672912598,-0.11700129508972168,True
qwen25_15b_base,reader_final_position,attn_head,22,8,L22H8,-0.1303230749044027,-0.048019230365753174,0.17972324788570404,True
qwen25_15b_base,reader_final_position,attn_head,22,9,L22H9,0.007740711795604402,-0.012378394603729248,-0.025905445218086243,True
qwen25_15b_base,reader_final_position,attn_head,22,10,L22H10,0.0041845340478387115,0.00789022445678711,0.0005776882171630859,True
qwen25_15b_base,reader_final_position,attn_head,22,11,L22H11,0.0014741687321105197,-0.0011882185935974121,-0.0037643462419509888,True
qwen25_15b_base,reader_final_position,mlp,22,-1,L22MLP,-0.01803935984980434,-0.2575114369392395,-0.22598722577095032,True
qwen25_15b_base,reader_final_position,attn_head,23,0,L23H0,0.013842103484151692,0.012677967548370361,-0.01151140034198761,True
qwen25_15b_base,reader_final_position,attn_head,23,1,L23H1,0.007049443122320106,0.002202153205871582,-0.01011689007282257,True
qwen25_15b_base,reader_final_position,attn_head,23,2,L23H2,-5.121329811695712e-05,-0.0035851001739501953,-0.0034955888986587524,True
qwen25_15b_base,reader_final_position,attn_head,23,3,L23H3,0.0054163136337166936,0.016959786415100098,0.007494688034057617,True
qwen25_15b_base,reader_final_position,attn_head,23,4,L23H4,0.003680262981564884,-0.022990763187408447,-0.029422074556350708,True
qwen25_15b_base,reader_final_position,attn_head,23,5,L23H5,0.019044218308561366,0.015925705432891846,-0.017354488372802734,True
qwen25_15b_base,reader_final_position,attn_head,23,6,L23H6,-0.0036143490963760597,3.057718276977539e-05,0.006346747279167175,True
qwen25_15b_base,reader_final_position,attn_head,23,7,L23H7,0.0004974153400523771,-0.021913647651672363,-0.02278287708759308,True
qwen25_15b_base,reader_final_position,attn_head,23,8,L23H8,0.007504393889508273,-0.03935724496841431,-0.05247132480144501,True
qwen25_15b_base,reader_final_position,attn_head,23,9,L23H9,0.007542714329358024,0.041869163513183594,0.028688132762908936,True
qwen25_15b_base,reader_final_position,attn_head,23,10,L23H10,-0.002867091992283249,0.011950194835662842,0.016960516571998596,True
qwen25_15b_base,reader_final_position,attn_head,23,11,L23H11,0.00873143245078535,0.005718886852264404,-0.00953945517539978,True
qwen25_15b_base,reader_final_position,mlp,23,-1,L23MLP,0.04623454012419506,0.0354120135307312,-0.04538385570049286,True
qwen25_15b_base,reader_final_position,attn_head,24,0,L24H0,0.00015756232477607954,0.0035077929496765137,0.0032324641942977905,True
qwen25_15b_base,reader_final_position,attn_head,24,1,L24H1,0.002575604249554301,-0.016102194786071777,-0.020603105425834656,True
qwen25_15b_base,reader_final_position,attn_head,24,2,L24H2,-0.0005880234828746858,-0.011858642101287842,-0.010831043124198914,True
qwen25_15b_base,reader_final_position,attn_head,24,3,L24H3,0.0039820854757619895,-0.009396553039550781,-0.016355305910110474,True
qwen25_15b_base,reader_final_position,attn_head,24,4,L24H4,0.044586215481205296,-0.024678051471710205,-0.10259343683719635,True
qwen25_15b_base,reader_final_position,attn_head,24,5,L24H5,0.05131359295752516,0.004552066326141357,-0.08511956036090851,True
qwen25_15b_base,reader_final_position,attn_head,24,6,L24H6,0.024886968345679494,0.00189971923828125,-0.04159080982208252,True
qwen25_15b_base,reader_final_position,attn_head,24,7,L24H7,-0.0002309970439541073,0.0009348392486572266,0.0013385266065597534,True
qwen25_15b_base,reader_final_position,attn_head,24,8,L24H8,-0.06563036168526303,-0.15036237239837646,-0.03567184507846832,True
qwen25_15b_base,reader_final_position,attn_head,24,9,L24H9,0.009937289887766305,0.004177749156951904,-0.013187885284423828,True
qwen25_15b_base,reader_final_position,attn_head,24,10,L24H10,0.007694495332768253,0.0025659799575805664,-0.010880306363105774,True
qwen25_15b_base,reader_final_position,attn_head,24,11,L24H11,0.0037406343020224358,0.00438237190246582,-0.0021544545888900757,True
qwen25_15b_base,reader_final_position,mlp,24,-1,L24MLP,0.04594566165040114,-0.13577800989151,-0.2160690426826477,True
qwen25_15b_base,reader_final_position,attn_head,25,0,L25H0,0.17181880745358646,-0.21116328239440918,-0.511420488357544,True
qwen25_15b_base,reader_final_position,attn_head,25,1,L25H1,-0.0070105769530198914,0.023828446865081787,0.03607960045337677,True
qwen25_15b_base,reader_final_position,attn_head,25,2,L25H2,-0.0006697464680816318,0.04945814609527588,0.05062855780124664,True
qwen25_15b_base,reader_final_position,attn_head,25,3,L25H3,0.038163508524652154,0.009161233901977539,-0.05753031373023987,True
qwen25_15b_base,reader_final_position,attn_head,25,4,L25H4,-0.04031141437145082,5.924701690673828e-05,0.07050435245037079,True
qwen25_15b_base,reader_final_position,attn_head,25,5,L25H5,-0.0014941049110977734,-0.002321004867553711,0.00028999149799346924,True
qwen25_15b_base,reader_final_position,attn_head,25,6,L25H6,-0.006594338868723996,-0.007058084011077881,0.004465699195861816,True
qwen25_15b_base,reader_final_position,attn_head,25,7,L25H7,0.0012820378574566272,0.0021601319313049316,-8.022785186767578e-05,True
qwen25_15b_base,reader_final_position,attn_head,25,8,L25H8,0.0001095892952712509,-0.0038837194442749023,-0.004075229167938232,True
qwen25_15b_base,reader_final_position,attn_head,25,9,L25H9,0.0022742422145810245,-0.001631617546081543,-0.0056058913469314575,True
qwen25_15b_base,reader_final_position,attn_head,25,10,L25H10,-0.0007502415620250342,0.015445470809936523,0.01675654947757721,True
qwen25_15b_base,reader_final_position,attn_head,25,11,L25H11,-0.002170076105723757,-0.005422770977020264,-0.0016305148601531982,True
qwen25_15b_base,reader_final_position,mlp,25,-1,L25MLP,-0.011839992670853481,-0.16464561223983765,-0.14395496249198914,True
qwen25_15b_base,reader_final_position,attn_head,26,0,L26H0,-0.047095172521621716,-0.05634194612503052,0.025957927107810974,True
qwen25_15b_base,reader_final_position,attn_head,26,1,L26H1,-0.003071433563391268,-0.009978711605072021,-0.004611298441886902,True
qwen25_15b_base,reader_final_position,attn_head,26,2,L26H2,0.0038296052564933533,-0.003094911575317383,-0.009787216782569885,True
qwen25_15b_base,reader_final_position,attn_head,26,3,L26H3,0.0038273029603742093,0.0056452155113220215,-0.001043066382408142,True
qwen25_15b_base,reader_final_position,attn_head,26,4,L26H4,0.00647661479383177,0.007589817047119141,-0.0037281960248947144,True
qwen25_15b_base,reader_final_position,attn_head,26,5,L26H5,0.004345097884592342,0.009408950805664062,0.0018158107995986938,True
qwen25_15b_base,reader_final_position,attn_head,26,6,L26H6,0.011742272991129815,-0.022356390953063965,-0.04287625849246979,True
qwen25_15b_base,reader_final_position,attn_head,26,7,L26H7,0.3195288397038094,0.021789729595184326,-0.536594033241272,True
qwen25_15b_base,reader_final_position,attn_head,26,8,L26H8,0.033537496405433596,0.0033422112464904785,-0.05526529252529144,True
qwen25_15b_base,reader_final_position,attn_head,26,9,L26H9,-0.005970672431115897,-0.009181737899780273,0.0012521594762802124,True
qwen25_15b_base,reader_final_position,attn_head,26,10,L26H10,-0.14840425127334883,-0.05575239658355713,0.2035873383283615,True
qwen25_15b_base,reader_final_position,attn_head,26,11,L26H11,-0.006898310172632302,-0.02172374725341797,-0.009668782353401184,True
qwen25_15b_base,reader_final_position,mlp,26,-1,L26MLP,-0.31965874036706515,-0.2698574662208557,0.2887532711029053,True
qwen25_15b_base,reader_final_position,attn_head,27,0,L27H0,0.003197565282629701,-0.004999220371246338,-0.010587021708488464,True
qwen25_15b_base,reader_final_position,attn_head,27,1,L27H1,0.006084900426716089,-0.0030165910720825195,-0.013650074601173401,True
qwen25_15b_base,reader_final_position,attn_head,27,2,L27H2,-0.005380807111345896,0.003980576992034912,0.013383671641349792,True
qwen25_15b_base,reader_final_position,attn_head,27,3,L27H3,0.01705682513638035,-0.011794090270996094,-0.04160125553607941,True
qwen25_15b_base,reader_final_position,attn_head,27,4,L27H4,-0.009966145332459575,-0.007372021675109863,0.010044068098068237,True
qwen25_15b_base,reader_final_position,attn_head,27,5,L27H5,0.06907336878823879,0.033692002296447754,-0.08701522648334503,True
qwen25_15b_base,reader_final_position,attn_head,27,6,L27H6,0.007791942147766686,-0.041154325008392334,-0.054770901799201965,True
qwen25_15b_base,reader_final_position,attn_head,27,7,L27H7,-0.0038124147788037455,0.00012487173080444336,0.006787165999412537,True
qwen25_15b_base,reader_final_position,attn_head,27,8,L27H8,-0.01583300978967007,0.006895661354064941,0.03456421196460724,True
qwen25_15b_base,reader_final_position,attn_head,27,9,L27H9,0.023052942203124118,0.08733630180358887,0.04705078899860382,True
qwen25_15b_base,reader_final_position,attn_head,27,10,L27H10,-0.024307864128510825,-0.05754494667053223,-0.015066400170326233,True
qwen25_15b_base,reader_final_position,attn_head,27,11,L27H11,-0.00606148522248213,0.00795656442642212,0.018549159169197083,True
qwen25_15b_base,reader_final_position,mlp,27,-1,L27MLP,0.4128198055586433,1.1557613611221313,0.43434959650039673,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,0,L2H0,0.004087524613691197,-0.008378982543945312,-0.02654106914997101,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,1,L2H1,0.013736935840690993,0.025925204157829285,-0.03511194884777069,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,2,L2H2,0.006433422623591246,0.02945403754711151,0.0008684396743774414,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,3,L2H3,3.571621495282479e-06,-0.015933796763420105,-0.015949711203575134,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,4,L2H4,0.002880906788082123,0.00533469021320343,-0.007466033101081848,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,5,L2H5,0.04857910626409842,0.10413886606693268,-0.1117120236158371,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,6,L2H6,0.010969623384334886,0.03376765549182892,-0.014973565936088562,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,7,L2H7,0.0030861358481997815,0.013820052146911621,0.0001074373722076416,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,8,L2H8,-0.00491518836819799,-0.051229074597358704,-0.02938954532146454,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,9,L2H9,-0.004470835056927161,-0.006736189126968384,0.013128966093063354,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,10,L2H10,0.014728166445140895,0.01671658456325531,-0.04872490465641022,True
qwen25_15b_instruct,writer_source_positions,attn_head,2,11,L2H11,-0.0018988014250300258,-0.013369828462600708,-0.004932954907417297,True
qwen25_15b_instruct,writer_source_positions,mlp,2,-1,L2MLP,-0.015937765652448848,0.15751779079437256,0.22833380103111267,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,0,L3H0,0.01087736823342998,0.02904266119003296,-0.019288673996925354,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,1,L3H1,0.0024755260715499583,-0.0070958733558654785,-0.01809537410736084,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,2,L3H2,-0.00010794010276728814,-0.0007136017084121704,-0.00023402273654937744,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,3,L3H3,0.02890476386144835,0.03643806278705597,-0.09199412167072296,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,4,L3H4,0.01486544750233281,0.06540954113006592,-0.0006419271230697632,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,5,L3H5,-0.011555536991321554,-0.03811551630496979,0.013228997588157654,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,6,L3H6,-0.014626098557620782,-0.037987276911735535,0.027000606060028076,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,7,L3H7,-0.020285545772731502,-0.047323375940322876,0.04281109571456909,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,8,L3H8,0.045073984001332335,0.09565140306949615,-0.10462528467178345,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,9,L3H9,0.024963581827277943,0.04208667576313019,-0.06883367896080017,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,10,L3H10,0.022861791570448427,0.0316305011510849,-0.06995104253292084,True
qwen25_15b_instruct,writer_source_positions,attn_head,3,11,L3H11,0.00702564106476677,0.027684152126312256,-0.00353279709815979,True
qwen25_15b_instruct,writer_source_positions,mlp,3,-1,L3MLP,-0.07715957695468074,-0.342711865901947,0.00013019144535064697,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,0,L4H0,-0.008646442899325958,-0.04590964317321777,-0.0074910372495651245,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,1,L4H1,0.004859776253675406,0.009713351726531982,-0.011880055069923401,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,2,L4H2,-0.013221445219412715,-0.023277834057807922,0.03546881675720215,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,3,L4H3,-0.04815823510654587,-0.16714583337306976,0.04683496057987213,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,4,L4H4,0.0036275299478156753,0.01503482460975647,-0.0010833293199539185,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,5,L4H5,0.029528536656285014,-0.004923000931739807,-0.13612675666809082,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,6,L4H6,0.012084948552343417,0.037443190813064575,-0.01625370979309082,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,7,L4H7,-0.001967591190392687,-0.030927792191505432,-0.022185251116752625,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,8,L4H8,0.0033496141982250096,-0.007824614644050598,-0.02270793914794922,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,9,L4H9,-0.017161450127625523,-0.04782457649707794,0.028428614139556885,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,10,L4H10,-0.00036774622224102865,-0.005417943000793457,-0.003783971071243286,True
qwen25_15b_instruct,writer_source_positions,attn_head,4,11,L4H11,0.012918501290273417,0.046231210231781006,-0.011169418692588806,True
qwen25_15b_instruct,writer_source_positions,mlp,4,-1,L4MLP,-0.10473375586509925,-0.27514421939849854,0.1902177780866623,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,0,L5H0,-0.008577861059346121,0.002168431878089905,0.040282294154167175,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,1,L5H1,0.012348178733363338,-0.07538329064846039,-0.13024981319904327,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,2,L5H2,0.029578985390701477,0.08068272471427917,-0.050745218992233276,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,3,L5H3,0.014578269012300858,0.03160369396209717,-0.03317174315452576,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,4,L5H4,0.014295352992616797,0.03419175744056702,-0.029326632618904114,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,5,L5H5,0.0012464657191367237,0.01452721655368805,0.008988767862319946,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,6,L5H6,0.02465013095903562,0.0184297114610672,-0.09109790623188019,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,7,L5H7,0.0461962914378415,0.09321671724319458,-0.11204665899276733,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,8,L5H8,0.006979689555162675,0.01921294629573822,-0.011799857020378113,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,9,L5H9,-0.09987117932602614,-0.33990123867988586,0.10385496914386749,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,10,L5H10,-0.035826894975556065,-0.08931045234203339,0.06987866759300232,True
qwen25_15b_instruct,writer_source_positions,attn_head,5,11,L5H11,0.02487069954658936,0.07241690158843994,-0.038090780377388,True
qwen25_15b_instruct,writer_source_positions,mlp,5,-1,L5MLP,0.1537034499608325,0.2649562358856201,-0.4179922044277191,True
qwen25_15b_instruct,writer_source_positions,attn_head,6,0,L6H0,-0.035422305716932716,-0.08290538191795349,0.07448601722717285,True
qwen25_15b_instruct,writer_source_positions,attn_head,6,1,L6H1,-0.00026219055410580235,-0.0018267929553985596,-0.000661805272102356,True
qwen25_15b_instruct,writer_source_positions,attn_head,6,2,L6H2,-0.006244415096969063,-0.018835395574569702,0.00891028344631195,True
